chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,class
0.7573406762948647,0.8105231708389181,0.947243994812333,0.9149729497157569,0.009585942369310606,0.6469880098355331,nobee
0.6942832773152326,0.7766979965802486,0.9576339272023808,0.9146270941553762,0.009851495699751082,0.5912210035226722,nobee
0.6472738271669705,0.7925003736378546,0.9453825511010929,0.9097121732367677,0.010667709388710747,0.630816084580274,nobee
0.7366170591510605,0.7771480442295436,0.9518148048957387,0.9086548768173779,0.009943630879232996,0.6351613029075215,nobee
0.774695979096644,0.797533128827277,0.9433953793290223,0.9096943435882202,0.009437426456733743,0.6778826926606056,nobee
0.7648587068105213,0.7541378014028257,0.9485416303828282,0.8968199074860735,0.011050864132713696,0.5457588724459477,bee
0.6979254474393627,0.8474616442022609,0.9597146467114385,0.939011572771572,0.008035084392903595,0.7649771200218186,bee
0.6932962787209511,0.8238323551067459,0.9591677033585134,0.9294098484653882,0.008588587998894861,0.7109908164764683,bee
0.6415266561903479,0.817870986873797,0.9597046445694027,0.9281567857708691,0.008834277932683671,0.6908011314315988,bee
0.6436739090777939,0.8412556269831587,0.964832876018297,0.9412271660987125,0.008149176623011642,0.737923133440039,bee
0.6758794980905359,0.8436569251108968,0.961577950740499,0.9379784732091417,0.008295225469923432,0.7448547722396786,bee
0.727561710326606,0.7649968273543687,0.952119338360629,0.9023463648813359,0.010745166275416903,0.564085175503643,bee
0.6389253615939584,0.8387444988180228,0.9606624721039172,0.9373287666014494,0.008211625573090546,0.7388928949962953,bee
0.6264149588001674,0.8334354232871239,0.9558846982020205,0.9312407517217988,0.008346284809415638,0.7342113718767507,bee
0.7040258364859661,0.850427454475705,0.9619992817537689,0.9437652430155615,0.0077809317535154155,0.7765419923009159,bee
0.69751246546809,0.8163788591329085,0.9600462370738768,0.9292208228178815,0.00883415604756211,0.6865484456197626,bee
0.677060394030406,0.8177547379618922,0.9601707435671624,0.9320472181588912,0.008433041530896983,0.7147269644037711,bee
0.6986455204794942,0.8229301001394045,0.9593420292604786,0.9331623956182825,0.008147780484346476,0.7274772693136123,bee
0.6790048818612238,0.8390182030766514,0.9641786447939512,0.9418279367132075,0.007976931339336475,0.7514753515053758,bee
0.7048105171351003,0.8274570471835209,0.9622584634912199,0.936632048759639,0.00813512271447225,0.7228408916945305,bee
0.7284142028836902,0.819030784753498,0.9549565521482122,0.9283185219454959,0.008389509705707798,0.716414742995186,bee
0.7248355225898605,0.8124392305719355,0.9489502560053604,0.9189185880034464,0.008866694942832952,0.7056064166809877,bee
0.7207147941439127,0.7762816954494408,0.9537648279520251,0.9085026663983917,0.010197546396657408,0.5958728339066337,bee
0.7424991832763614,0.7800104987474272,0.9329539665270171,0.8921217985727585,0.009915948552033121,0.6438902015044874,bee
0.7499249597897741,0.782829312691774,0.9379026545807697,0.899825596103722,0.009773195589613027,0.6590687038464612,bee
0.7508805860618063,0.8016077149526732,0.9455687207892017,0.9121995584806226,0.00900667557276079,0.7031423800658505,bee
0.7567035424344565,0.7863847617585177,0.940337178717451,0.901942723565345,0.009456215602245821,0.6766688844344967,bee
0.7342886515952342,0.8033033031610816,0.9497241621865774,0.9214594939946682,0.008418975433845436,0.7181844014568328,bee
0.7034548751247441,0.8103646620992334,0.9521332422111176,0.9242743850494913,0.008322228010558957,0.7252550744681755,bee
0.7174894064386438,0.7970601777402936,0.9492120772226279,0.9162845550145866,0.008829117759855357,0.7010518368772303,bee
0.7356907931996132,0.7954957747668696,0.9520862812230136,0.9183379782639014,0.008838890176488238,0.7007388291012514,bee
0.7532423034229663,0.7820906427283434,0.9473536411866842,0.9089991009783049,0.009301681888803467,0.6653590562345193,bee
0.7340837254997812,0.7948178673299531,0.9542837953076704,0.9189837160022024,0.008925416978308455,0.6674849195194328,bee
0.7032807252028992,0.8144166444669286,0.954365821248993,0.922371879988313,0.009023136712451032,0.6926395393117714,bee
0.7429225978488573,0.7936504578586501,0.953751331630492,0.9200171854761601,0.00886512317878808,0.6788224727341664,bee
0.7820670589722158,0.7534321531093137,0.9468642310260144,0.8996364605460805,0.010315471359815304,0.5722490692663077,bee
0.7107684266564288,0.7569395367554399,0.9457485627766775,0.8999262100582863,0.00976749025787736,0.6054793697067977,bee
0.7304710647333964,0.7662731109440318,0.9449361255799944,0.9021829488227288,0.009564685604110175,0.6440888510974706,bee
0.7321339468497717,0.7838030622348798,0.9512205524836036,0.9145063167889323,0.009123310215699967,0.6447358219055073,bee
0.6800667716285708,0.8322747871541176,0.9600137236811118,0.9328400088280706,0.008613734007519682,0.7161414432356177,bee
0.7184498018998065,0.7677557068800593,0.9523904972110426,0.9051442172788939,0.010468492589703726,0.5796032201273958,nobee
0.6305277882766177,0.7879758796994492,0.9464478460137522,0.9082685928663683,0.009360667639360169,0.6861945401376739,nobee
0.6062088731956071,0.8035487371423659,0.955063936602305,0.9199114453918893,0.00920795167629893,0.654859050370135,nobee
0.6331758060227705,0.8047946009056356,0.9581514967776698,0.9209010585938027,0.008947875974026112,0.6674801349273152,nobee
0.69752155673487,0.8477800023338742,0.9657684157997916,0.9446062218161422,0.00801882713378033,0.6529702475441608,nobee
0.6381410535377249,0.8420231761146307,0.9617420372903825,0.9408502031745429,0.008291875291150315,0.7215097602141926,nobee
0.5484049968582967,0.7942565113571087,0.9271892581882754,0.8925893588188565,0.010003118574881219,0.7008430662289643,nobee
0.6476979124066878,0.810837469536799,0.9526805850169335,0.9208155613988074,0.009238073922023164,0.6863020621201772,nobee
0.6794140633849082,0.7996450854176859,0.9473309044444952,0.9161695233361078,0.008981708513655352,0.658089672398272,nobee
0.683569219414892,0.8118808076715633,0.9540742487758257,0.9244080408034588,0.008496405173410881,0.6889424646865909,nobee
0.6823617948604833,0.7834532908040275,0.950130514075513,0.9129710254564299,0.009128015535415543,0.6431611706832189,nobee
0.6397886593451665,0.764252297227489,0.9521536702482055,0.9048257084372411,0.010555341279049524,0.5505897273064501,nobee
0.6915819787842622,0.7803139486715095,0.9476514842954193,0.9100509751097621,0.008920764290804462,0.6636454368070202,nobee
0.6637093471337769,0.8157561990510582,0.9615690732344463,0.9320319736133093,0.008504414133944071,0.7014749818803012,nobee
0.7456301559405616,0.7928620086034999,0.9419758092264716,0.9073158684719815,0.009254638110043454,0.6982785279092147,nobee
0.6998976561820018,0.7981173865413227,0.9447121584888947,0.9132431987872323,0.00875940556457791,0.6662964377246504,nobee
0.6420523102548297,0.7763549722668414,0.9314454472973371,0.8937459831789587,0.009599809572004694,0.6375385182553186,nobee
0.7712158123657921,0.7245960242224732,0.9162256509381094,0.8458689979635691,0.019435808132572435,0.5052019805750362,nobee
0.6723585696963338,0.7951589109672674,0.936704875196637,0.8991256411151941,0.009919546379212323,0.6849132365128431,nobee
0.7401537854842575,0.8236034677048371,0.946507526421863,0.9191059602220897,0.008936930136086556,0.71719156373726,nobee
0.7612671348023231,0.76042453139366,0.937043489031461,0.8881019260112354,0.010713020736674739,0.5938618296960251,nobee
0.6254579166751121,0.6977277699902784,0.8720953290517087,0.8071269931964676,0.012796780963412621,0.6121193957265779,nobee
0.6227930204705521,0.7397576300154142,0.9136409584966122,0.8559944683845285,0.011307529821699176,0.5578934986157076,nobee
0.7468039726153161,0.7877053557511019,0.9449928747736192,0.9130381693657672,0.008457357612648623,0.6750609076544156,nobee
0.6895723617143804,0.801132889234269,0.9484363002914589,0.920722195170642,0.008339698580665045,0.6923462311632949,nobee
0.7444532094854402,0.7855737920475317,0.9416030719479475,0.9089863693897411,0.008977687412690363,0.6912334613536032,nobee
0.7368266053984837,0.764534819142162,0.9484851207844869,0.9046704024731294,0.009711099552363373,0.5880439129700294,nobee
0.7012161134208559,0.8146191204136544,0.9520323336340462,0.9241306534241738,0.008457381989672936,0.7062455978414937,nobee
0.688909817018136,0.7607941402818412,0.9440214269698075,0.9054104196832079,0.009761616503064627,0.5883495360596903,nobee
0.7708903897262128,0.6892446011708317,0.9311396686963885,0.86267129183935,0.013664496656465073,0.36611197315354965,nobee
0.6619874463019111,0.7402544771271196,0.9339139876998884,0.8846452540497166,0.010145342999092359,0.5795200423751752,nobee
0.6530896297559248,0.7561002474748407,0.9452894925546135,0.8966969373319044,0.010080667429451828,0.592115877503948,nobee
0.6267824844375397,0.7924665362461565,0.9468354728117592,0.9050652481445999,0.009947390481209906,0.7001095137945451,nobee
0.7341480350344634,0.8347510136968626,0.9616429102008962,0.936939164974053,0.00858923676015554,0.6824158755571098,nobee
0.7487858687733765,0.840977262098775,0.9632759609488765,0.9410616471679855,0.008216464966439841,0.7418777032020659,bee
0.7331569379182727,0.8287513101853828,0.966951685174707,0.9384511762383299,0.008645927192263913,0.688143621792528,bee
0.7184309486990248,0.831373523857804,0.9692214872456727,0.9412340279437056,0.008720421716492831,0.6825932128703709,bee
0.6606324749587763,0.8076006842471297,0.9637223689126423,0.9287803137465166,0.009115951678497295,0.6499912166164293,nobee
0.768528299772152,0.8012337186986622,0.955592330744919,0.9185975123778426,0.009736993492415962,0.635749282987884,bee
0.8350009597993125,0.7684157127422466,0.9588516763707713,0.9095045151961454,0.011588924893803044,0.5183551252160422,bee
0.7616126029399667,0.7581767996352365,0.9547947353828736,0.9028922407403684,0.011086676197521763,0.5462690696217429,bee
0.8052106670068688,0.6825130782555936,0.9477826162252796,0.8662698720830936,0.021229146031884936,0.2483560642668362,nobee
0.7941195450908948,0.7735543772446447,0.9451538627656527,0.897950336808678,0.010751677157001439,0.591144822745726,bee
0.7448259514234241,0.7670267830953807,0.9528088294010968,0.905135336338244,0.010450551099809784,0.5858745957389272,bee
0.739243690064706,0.714699117251079,0.9429850004625586,0.878897795786152,0.011812734786201618,0.5088547065720934,bee
0.8776591210145973,0.659648135803487,0.9021993497168124,0.8123169870303663,0.02583836265324993,0.3525506027705252,nobee
0.7085526911938115,0.7246054236241359,0.9316683054871112,0.8684533351212208,0.013539250829687535,0.5029719539806138,nobee
0.800273289440896,0.7941942923514981,0.9586077960747096,0.9173391480855012,0.010601193353734627,0.5775093541189971,bee
0.8471764015752632,0.7252878714352526,0.9471481258446882,0.8824449555233181,0.013959485243762797,0.44383976786244644,bee
0.844859395362202,0.6751188537963749,0.9291525914885945,0.8479339173177611,0.01687957906889057,0.37871620170440945,bee
0.8320163416265558,0.6296910802487519,0.921317172090193,0.825916042152198,0.02443844554931559,0.2287866768311176,nobee
0.829353792757271,0.7069743068514732,0.9284293778930379,0.8599078812016115,0.014159362438519372,0.45985673836686075,bee
0.7921384686372162,0.7067370881148057,0.9354585749201243,0.8657504646362857,0.013615810198680372,0.4614234761796628,bee
0.8849196153172048,0.6944656752619612,0.9273572408413266,0.8539308501497523,0.015216459909315342,0.416287274593835,bee
0.8115404242432191,0.6960297106137239,0.9369520423987249,0.8624780425398998,0.015095483385932156,0.41446711190347385,bee
0.7999638882960521,0.691233215234089,0.9383943180137815,0.8619792681397322,0.014791583888201683,0.4163105892170067,bee
0.7745578961675988,0.7061386807812775,0.936250121167025,0.8647948707036336,0.013818307923550531,0.4545954271662127,bee
0.8794770762962955,0.65919623172633,0.9147640937685765,0.8325788948195015,0.016870688103295894,0.38430193380539546,nobee
0.8860769633857427,0.6669378413291658,0.9263400618914315,0.8408712587308937,0.01979733491577747,0.31874139532289114,nobee
0.8221810813420976,0.5632469457541918,0.8932355260419848,0.7658579348417102,0.03523430495483673,0.17727827581916575,nobee
0.7907138969402074,0.6693183214261152,0.9311694292399814,0.8454209891427613,0.018811900356227217,0.3258154573155986,nobee
0.7856697342488587,0.6641050715761887,0.9328467363823112,0.8433369056395312,0.01889021708706367,0.2874990952844495,nobee
0.9234686729850474,0.5305863550627006,0.8790726779680264,0.7294325362719593,0.0437566699970705,0.16718333709929256,bee
0.8916127996690183,0.5424529240538052,0.8850070518952134,0.7449259000218745,0.03934540367749484,0.17086877689911217,bee
0.9215676294864656,0.5278518661423242,0.8784506501246802,0.7304023832844464,0.04337915410200964,0.16628926004682973,bee
0.8343708306854398,0.4302503866415769,0.822453088220206,0.6185199474552734,0.06505328498397286,0.10282356971271223,bee
0.8770295135307857,0.4860230958710116,0.8522679654205674,0.6818884900263065,0.050452484552412656,0.13380744076692305,bee
0.8557884393663179,0.42942971634647803,0.8202473522486955,0.6103981579315308,0.07887956530252012,0.09427800089288076,bee
0.9331993837015347,0.32975323892189534,0.738646090466668,0.47624310664410135,0.14851339509508032,0.011666135101605732,bee
0.83129433110334,0.4999894587323084,0.863972189324651,0.7005506976686713,0.04580809410105796,0.15004416221689817,bee
0.8780805981040088,0.5464554347763898,0.8891894830761944,0.7498029228825617,0.040150683163003825,0.16665333426064266,bee
0.8887758028035678,0.5273709973550695,0.8815146281653019,0.7332190995227414,0.041597738783679034,0.16593426313859397,bee
0.8977646065359353,0.4674090816611109,0.8467182170528054,0.6655901591035717,0.05561691227951735,0.12515092402975594,bee
0.8818180774921696,0.5243758160365961,0.8787948986628201,0.7270911990572461,0.04653376708953506,0.14795954324093774,bee
0.908208161990278,0.4542303896124706,0.8387575119417906,0.648342695847217,0.061885809791982965,0.11257636364609443,bee
0.9389666001762216,0.47204526537832103,0.8505029821399732,0.6735538621710149,0.05312918819438619,0.11315232455242473,bee
0.8326295550227312,0.518436087399696,0.8699409025335794,0.7153753130213966,0.043452116751869836,0.15779793817433477,bee
0.8716526253790015,0.5171394085226282,0.872156403428491,0.7180811448488678,0.04201369502998746,0.15886624614045733,bee
0.8304699320509779,0.5436674227074043,0.8857835113385302,0.7382997587771916,0.04104219526397144,0.1761962727281227,bee
0.9212182863826535,0.5471458785044795,0.8939826387764851,0.7547094194535707,0.03961008054310663,0.15791327848701442,bee
0.9231644136222349,0.5543972058511966,0.8936227432509245,0.7638759294482639,0.041639210750313814,0.17081946725416858,bee
0.9181536352547999,0.5085096915229455,0.8680346823732255,0.7094767166773074,0.04512518284541109,0.14972880982129838,bee
0.9149549997198101,0.5117781268612521,0.8740841878074136,0.715326391208805,0.04840810319235837,0.13616046254302688,bee
0.8942804158017543,0.5251449412067613,0.8744036293595462,0.7230467855148466,0.045048426244130635,0.15960202127055945,bee
0.9227530710597257,0.44062202432945796,0.8271023288600398,0.6279313596451207,0.06806827080842297,0.09651260922541231,bee
0.8804504379904068,0.5551714182860233,0.8839275503059767,0.7507702205670719,0.03473790452829731,0.2006808560178218,bee
0.8115956425111212,0.5027182678649944,0.86169391453289,0.6997705189036948,0.043711798543590696,0.1746224064020549,bee
0.8189004008503464,0.5402876542496015,0.874368674503552,0.7339391341293003,0.040654489772747986,0.18089579792398947,bee
0.913483630354458,0.5327792631751894,0.8792703309619202,0.7332822545122176,0.04294510567147515,0.15862087164596486,bee
0.9038892886396722,0.5688237973352941,0.8938288842051393,0.7649816460811654,0.03897156206482579,0.18437511153053873,bee
0.8944474864584836,0.5170921473393082,0.8684411323643184,0.7155982290455042,0.04479795453541363,0.154528478067171,bee
0.897821911324082,0.5364372018370097,0.8814536302438633,0.7384918581949373,0.03956657863517455,0.17270826721444302,bee
0.8932061559501,0.5212288886264392,0.8675462939850993,0.7165363111592395,0.043953729429425874,0.13902144329413496,bee
0.8916891812136871,0.5500264290481696,0.8797068217270371,0.7420393510746582,0.03866767364756092,0.18489583057842787,bee
0.9318008935075837,0.5222835912735804,0.868148131398171,0.7161040296481628,0.04494589647987259,0.13088082889461825,bee
0.8980494165493248,0.5543069650777857,0.8863584907994982,0.7492504894712606,0.03742182598556043,0.18765916753977271,bee
0.8593969270922135,0.529566473772765,0.8677060898926882,0.7218721858848435,0.04007980807286202,0.19788510105288404,bee
0.8975230172990413,0.5358517708147272,0.8760675691947319,0.7287207281775272,0.04319023659577462,0.1743672293303598,bee
0.9036907711421135,0.5416512125948856,0.8853074812651662,0.7421701477422615,0.044217586340583516,0.1599008338093165,bee
0.8832722330655036,0.5664018064339243,0.888638437604273,0.7584014840428036,0.035129144688046066,0.22253970426063044,bee
